n,k,tasks,robot_locations, Partition Algorithm timespan, Optimal timespan,PA runtime, Gurobi runtime
10,4,"[(0, 3)]","(1, 3, 5, 6)", 4 ,4,0.00039458274841308594,0.6797544956207275
10,4,"[(0, 3)]","(1, 3, 5, 7)", 4 ,4,0.0005564689636230469,0.5444202423095703
10,4,"[(0, 3)]","(1, 3, 5, 8)", 4 ,4,0.00038242340087890625,0.5905303955078125
10,4,"[(0, 3)]","(1, 3, 5, 9)", 4 ,4,0.0006203651428222656,0.9550833702087402
10,4,"[(0, 3)]","(1, 3, 6, 7)", 4 ,4,0.0007028579711914062,0.9471862316131592
10,4,"[(0, 3)]","(1, 3, 6, 8)", 4 ,4,0.0006239414215087891,0.657294511795044
10,4,"[(0, 3)]","(1, 3, 6, 9)", 4 ,4,0.0006725788116455078,0.6796619892120361
10,4,"[(0, 3)]","(1, 3, 7, 8)", 4 ,4,0.0007011890411376953,0.9224317073822021
10,4,"[(0, 3)]","(1, 3, 7, 9)", 4 ,4,0.0007760524749755859,0.9389100074768066
10,4,"[(0, 3)]","(1, 3, 8, 9)", 4 ,4,0.0004067420959472656,0.6449644565582275
10,4,"[(0, 3)]","(1, 4, 5, 6)", 4 ,4,0.0006651878356933594,0.7352075576782227
10,4,"[(0, 3)]","(1, 4, 5, 7)", 4 ,4,0.0004172325134277344,0.654505729675293
10,4,"[(0, 3)]","(1, 4, 5, 8)", 4 ,4,0.0004200935363769531,0.6429615020751953
10,4,"[(0, 3)]","(1, 4, 5, 9)", 4 ,4,0.0004055500030517578,0.636389970779419
10,4,"[(0, 3)]","(1, 4, 6, 7)", 4 ,4,0.00046324729919433594,0.5990536212921143
10,4,"[(0, 3)]","(1, 4, 6, 8)", 4 ,4,0.0005738735198974609,0.8707911968231201
10,4,"[(0, 3)]","(1, 4, 6, 9)", 4 ,4,0.0008287429809570312,0.9438478946685791
10,4,"[(0, 3)]","(1, 4, 7, 8)", 4 ,4,0.0008413791656494141,0.9331445693969727
10,4,"[(0, 3)]","(1, 4, 7, 9)", 4 ,4,0.0006515979766845703,0.9330332279205322
10,4,"[(0, 3)]","(1, 4, 8, 9)", 4 ,4,0.0006353855133056641,0.9688105583190918
10,4,"[(0, 3)]","(1, 5, 6, 7)", 4 ,4,0.0007195472717285156,1.0071864128112793
10,4,"[(0, 3)]","(1, 5, 6, 8)", 4 ,4,0.0005939006805419922,0.9344663619995117
10,4,"[(0, 3)]","(1, 5, 6, 9)", 4 ,4,0.0006301403045654297,0.9277811050415039
10,4,"[(0, 3)]","(1, 5, 7, 8)", 4 ,4,0.0005822181701660156,0.982609748840332
10,4,"[(0, 3)]","(1, 5, 7, 9)", 4 ,4,0.001367330551147461,0.9290525913238525
10,4,"[(0, 3)]","(1, 5, 8, 9)", 4 ,4,0.0006208419799804688,1.0190200805664062
10,4,"[(0, 3)]","(1, 6, 7, 8)", 4 ,4,0.0007429122924804688,1.0955736637115479
10,4,"[(0, 3)]","(1, 6, 7, 9)", 4 ,4,0.0005960464477539062,0.9333035945892334
10,4,"[(0, 3)]","(1, 6, 8, 9)", 4 ,4,0.000843048095703125,1.1127138137817383
10,4,"[(0, 3)]","(1, 7, 8, 9)", 4 ,4,0.0006787776947021484,1.1927106380462646
10,4,"[(0, 3)]","(2, 3, 4, 5)", 5 ,5,0.00043511390686035156,2.1212103366851807
10,4,"[(0, 3)]","(2, 3, 4, 6)", 5 ,5,0.0006806850433349609,1.8363161087036133
10,4,"[(0, 3)]","(2, 3, 4, 7)", 5 ,5,0.00067901611328125,2.0732405185699463
10,4,"[(0, 3)]","(2, 3, 4, 8)", 5 ,5,0.0006358623504638672,1.7154409885406494
10,4,"[(0, 3)]","(2, 3, 4, 9)", 5 ,5,0.0003993511199951172,1.7752270698547363
10,4,"[(0, 3)]","(2, 3, 5, 6)", 5 ,5,0.0003955364227294922,1.4227306842803955
10,4,"[(0, 3)]","(2, 3, 5, 7)", 5 ,5,0.0004546642303466797,1.81361985206604
10,4,"[(0, 3)]","(2, 3, 5, 8)", 5 ,5,0.000415802001953125,1.4322867393493652
10,4,"[(0, 3)]","(2, 3, 5, 9)", 5 ,5,0.0010707378387451172,2.3424713611602783
10,4,"[(0, 3)]","(2, 3, 6, 7)", 5 ,5,0.0006020069122314453,1.6023383140563965
10,4,"[(0, 3)]","(2, 3, 6, 8)", 5 ,5,0.0006108283996582031,1.5072276592254639
10,4,"[(0, 3)]","(2, 3, 6, 9)", 5 ,5,0.0007889270782470703,1.8900740146636963
10,4,"[(0, 3)]","(2, 3, 7, 8)", 5 ,5,0.0006206035614013672,2.0064306259155273
10,4,"[(0, 3)]","(2, 3, 7, 9)", 5 ,5,0.000640869140625,1.8731091022491455
10,4,"[(0, 3)]","(2, 3, 8, 9)", 5 ,5,0.0005404949188232422,2.468285322189331
10,4,"[(0, 3)]","(2, 4, 5, 6)", 5 ,5,0.0006513595581054688,1.946336269378662
10,4,"[(0, 3)]","(2, 4, 5, 7)", 5 ,5,0.0008270740509033203,2.166769027709961
10,4,"[(0, 3)]","(2, 4, 5, 8)", 5 ,5,0.000583648681640625,1.636446237564087
10,4,"[(0, 3)]","(2, 4, 5, 9)", 5 ,5,0.0004093647003173828,1.233247995376587
10,4,"[(0, 3)]","(2, 4, 6, 7)", 5 ,5,0.0006031990051269531,1.9802467823028564
10,4,"[(0, 3)]","(2, 4, 6, 8)", 5 ,5,0.0007228851318359375,1.5973315238952637
10,4,"[(0, 3)]","(2, 4, 6, 9)", 5 ,5,0.0005755424499511719,1.4232072830200195
10,4,"[(0, 3)]","(2, 4, 7, 8)", 5 ,5,0.00041556358337402344,2.2014646530151367
10,4,"[(0, 3)]","(2, 4, 7, 9)", 5 ,5,0.0007534027099609375,1.8828709125518799
10,4,"[(0, 3)]","(2, 4, 8, 9)", 5 ,5,0.0006816387176513672,1.2851383686065674
10,4,"[(0, 3)]","(2, 5, 6, 7)", 5 ,5,0.0004520416259765625,1.67106294631958
10,4,"[(0, 3)]","(2, 5, 6, 8)", 5 ,5,0.0008685588836669922,1.904231309890747
10,4,"[(0, 3)]","(2, 5, 6, 9)", 5 ,5,0.0006239414215087891,1.8697073459625244
10,4,"[(0, 3)]","(2, 5, 7, 8)", 5 ,5,0.0005595684051513672,1.6879115104675293
10,4,"[(0, 3)]","(2, 5, 7, 9)", 5 ,5,0.0005824565887451172,1.8506927490234375
10,4,"[(0, 3)]","(2, 5, 8, 9)", 5 ,5,0.0006470680236816406,1.7671499252319336
10,4,"[(0, 3)]","(2, 6, 7, 8)", 5 ,5,0.0007495880126953125,1.8918507099151611
10,4,"[(0, 3)]","(2, 6, 7, 9)", 5 ,5,0.0006899833679199219,1.6461663246154785
10,4,"[(0, 3)]","(2, 6, 8, 9)", 5 ,5,0.00042128562927246094,1.8669722080230713
10,4,"[(0, 3)]","(2, 7, 8, 9)", 5 ,5,0.0003685951232910156,1.796705961227417
10,4,"[(0, 3)]","(3, 4, 5, 6)", 6 ,6,0.0006172657012939453,1.9872684478759766
10,4,"[(0, 3)]","(3, 4, 5, 7)", 6 ,6,0.0006053447723388672,1.781416416168213
10,4,"[(0, 3)]","(3, 4, 5, 8)", 6 ,6,0.0007581710815429688,4.149431467056274
10,4,"[(0, 3)]","(3, 4, 5, 9)", 6 ,6,0.0012500286102294922,4.324203968048096
10,4,"[(0, 3)]","(3, 4, 6, 7)", 6 ,6,0.0006415843963623047,1.4797894954681396
10,4,"[(0, 3)]","(3, 4, 6, 8)", 6 ,6,0.0005807876586914062,2.230340003967285
10,4,"[(0, 3)]","(3, 4, 6, 9)", 6 ,6,0.0006656646728515625,1.9853532314300537
10,4,"[(0, 3)]","(3, 4, 7, 8)", 6 ,6,0.0006194114685058594,1.9808387756347656
10,4,"[(0, 3)]","(3, 4, 7, 9)", 6 ,6,0.0006155967712402344,2.4334194660186768
10,4,"[(0, 3)]","(3, 4, 8, 9)", 6 ,6,0.00041985511779785156,1.7969627380371094
10,4,"[(0, 3)]","(3, 5, 6, 7)", 6 ,6,0.0006866455078125,3.006377935409546
10,4,"[(0, 3)]","(3, 5, 6, 8)", 6 ,6,0.0005991458892822266,1.363175868988037
10,4,"[(0, 3)]","(3, 5, 6, 9)", 6 ,6,0.0005967617034912109,1.6057045459747314
10,4,"[(0, 3)]","(3, 5, 7, 8)", 6 ,6,0.0006616115570068359,15.642949342727661
10,4,"[(0, 3)]","(3, 5, 7, 9)", 6 ,6,0.00042629241943359375,1.4377686977386475
10,4,"[(0, 3)]","(3, 5, 8, 9)", 6 ,6,0.00042247772216796875,2.711454391479492
10,4,"[(0, 3)]","(3, 6, 7, 8)", 6 ,6,0.0005581378936767578,1.9455673694610596
10,4,"[(0, 3)]","(3, 6, 7, 9)", 6 ,6,0.0005803108215332031,1.8074915409088135
10,4,"[(0, 3)]","(3, 6, 8, 9)", 6 ,6,0.0005776882171630859,1.5979692935943604
10,4,"[(0, 3)]","(3, 7, 8, 9)", 6 ,6,0.0009033679962158203,1.6452009677886963
10,4,"[(0, 3)]","(4, 5, 6, 7)", 7 ,7,0.0006489753723144531,1.6270496845245361
10,4,"[(0, 3)]","(4, 5, 6, 8)", 7 ,7,0.00041985511779785156,1.5097322463989258
10,4,"[(0, 3)]","(4, 5, 6, 9)", 7 ,7,0.0006225109100341797,2.0815155506134033
10,4,"[(0, 3)]","(4, 5, 7, 8)", 7 ,7,0.00039839744567871094,3.0592265129089355
10,4,"[(0, 3)]","(4, 5, 7, 9)", 7 ,7,0.0003464221954345703,1.223386526107788
10,4,"[(0, 3)]","(4, 5, 8, 9)", 7 ,7,0.00030112266540527344,2.9549477100372314
10,4,"[(0, 3)]","(4, 6, 7, 8)", 7 ,7,0.0004436969757080078,1.9799199104309082
10,4,"[(0, 3)]","(4, 6, 7, 9)", 7 ,7,0.0007958412170410156,2.0945539474487305
10,4,"[(0, 3)]","(4, 6, 8, 9)", 7 ,7,0.0005877017974853516,1.5502262115478516
10,4,"[(0, 3)]","(4, 7, 8, 9)", 7 ,7,0.0005488395690917969,2.5725274085998535
10,4,"[(0, 3)]","(5, 6, 7, 8)", 8 ,8,0.0006902217864990234,1.9525611400604248
10,4,"[(0, 3)]","(5, 6, 7, 9)", 8 ,8,0.0004870891571044922,1.8534386157989502
10,4,"[(0, 3)]","(5, 6, 8, 9)", 8 ,8,0.0005755424499511719,1.3116979598999023
10,4,"[(0, 3)]","(5, 7, 8, 9)", 8 ,8,0.0006880760192871094,4.152226686477661
10,4,"[(0, 3)]","(6, 7, 8, 9)", 9 ,9,0.0007882118225097656,1.9474351406097412
10,5,"[(0, 3)]","(0, 1, 2, 3, 4)", 3 ,3,0.0007588863372802734,2.190559148788452
10,5,"[(0, 3)]","(0, 1, 2, 3, 5)", 3 ,3,0.0006606578826904297,2.3079206943511963
10,5,"[(0, 3)]","(0, 1, 2, 3, 6)", 3 ,3,0.0008072853088378906,1.840928316116333
10,5,"[(0, 3)]","(0, 1, 2, 3, 7)", 3 ,3,0.000797271728515625,1.7004194259643555
10,5,"[(0, 3)]","(0, 1, 2, 3, 8)", 3 ,3,0.0007970333099365234,2.6134562492370605
10,5,"[(0, 3)]","(0, 1, 2, 3, 9)", 3 ,3,0.0008909702301025391,2.2477455139160156
10,5,"[(0, 3)]","(0, 1, 2, 4, 5)", 3 ,3,0.0007941722869873047,2.1649129390716553
10,5,"[(0, 3)]","(0, 1, 2, 4, 6)", 3 ,3,0.0008447170257568359,2.4178287982940674
10,5,"[(0, 3)]","(0, 1, 2, 4, 7)", 3 ,3,0.000804901123046875,2.2359869480133057
10,5,"[(0, 3)]","(0, 1, 2, 4, 8)", 3 ,3,0.0007891654968261719,1.429368257522583
10,5,"[(0, 3)]","(0, 1, 2, 4, 9)", 3 ,3,0.0006854534149169922,1.6821658611297607
10,5,"[(0, 3)]","(0, 1, 2, 5, 6)", 3 ,3,0.0007052421569824219,1.4620566368103027
10,5,"[(0, 3)]","(0, 1, 2, 5, 7)", 3 ,3,0.0008935928344726562,2.6671104431152344
10,5,"[(0, 3)]","(0, 1, 2, 5, 8)", 3 ,3,0.0008754730224609375,2.509897470474243
10,5,"[(0, 3)]","(0, 1, 2, 5, 9)", 3 ,3,0.0007882118225097656,2.3217251300811768
10,5,"[(0, 3)]","(0, 1, 2, 6, 7)", 3 ,3,0.00075531005859375,2.4040191173553467
10,5,"[(0, 3)]","(0, 1, 2, 6, 8)", 3 ,3,0.0007808208465576172,1.9858732223510742
10,5,"[(0, 3)]","(0, 1, 2, 6, 9)", 3 ,3,0.0006105899810791016,1.6188273429870605
10,5,"[(0, 3)]","(0, 1, 2, 7, 8)", 3 ,3,0.00045800209045410156,1.6041078567504883
10,5,"[(0, 3)]","(0, 1, 2, 7, 9)", 3 ,3,0.0005297660827636719,1.4158706665039062
10,5,"[(0, 3)]","(0, 1, 2, 8, 9)", 3 ,3,0.0006861686706542969,1.4313995838165283
10,5,"[(0, 3)]","(0, 1, 3, 4, 5)", 3 ,3,0.0004749298095703125,1.53188157081604
10,5,"[(0, 3)]","(0, 1, 3, 4, 6)", 3 ,3,0.0004112720489501953,1.4386773109436035
10,5,"[(0, 3)]","(0, 1, 3, 4, 7)", 3 ,3,0.0006320476531982422,1.2854084968566895
10,5,"[(0, 3)]","(0, 1, 3, 4, 8)", 3 ,3,0.0007834434509277344,1.6136980056762695
10,5,"[(0, 3)]","(0, 1, 3, 4, 9)", 3 ,3,0.0005354881286621094,1.5347700119018555
10,5,"[(0, 3)]","(0, 1, 3, 5, 6)", 3 ,3,0.0006041526794433594,1.5133860111236572
10,5,"[(0, 3)]","(0, 1, 3, 5, 7)", 3 ,3,0.0005507469177246094,1.2114336490631104
10,5,"[(0, 3)]","(0, 1, 3, 5, 8)", 3 ,3,0.0006172657012939453,1.894404411315918
10,5,"[(0, 3)]","(0, 1, 3, 5, 9)", 3 ,3,0.0007624626159667969,2.0114285945892334
10,5,"[(0, 3)]","(0, 1, 3, 6, 7)", 3 ,3,0.0008556842803955078,2.25407075881958
10,5,"[(0, 3)]","(0, 1, 3, 6, 8)", 3 ,3,0.000789642333984375,1.9099290370941162
10,5,"[(0, 3)]","(0, 1, 3, 6, 9)", 3 ,3,0.0007910728454589844,1.1663846969604492
10,5,"[(0, 3)]","(0, 1, 3, 7, 8)", 3 ,3,0.0006079673767089844,1.4764978885650635
10,5,"[(0, 3)]","(0, 1, 3, 7, 9)", 3 ,3,0.0006127357482910156,1.310532808303833
10,5,"[(0, 3)]","(0, 1, 3, 8, 9)", 3 ,3,0.000576019287109375,1.562398910522461
10,5,"[(0, 3)]","(0, 1, 4, 5, 6)", 3 ,3,0.0008716583251953125,2.5345876216888428
10,5,"[(0, 3)]","(0, 1, 4, 5, 7)", 3 ,3,0.0007793903350830078,2.4767086505889893
10,5,"[(0, 3)]","(0, 1, 4, 5, 8)", 3 ,3,0.0007836818695068359,2.3704991340637207
10,5,"[(0, 3)]","(0, 1, 4, 5, 9)", 3 ,3,0.0007684230804443359,2.2720072269439697
10,5,"[(0, 3)]","(0, 1, 4, 6, 7)", 3 ,3,0.0007548332214355469,2.2035372257232666
10,5,"[(0, 3)]","(0, 1, 4, 6, 8)", 3 ,3,0.0007662773132324219,1.5475242137908936
10,5,"[(0, 3)]","(0, 1, 4, 6, 9)", 3 ,3,0.0011589527130126953,1.8182048797607422
10,5,"[(0, 3)]","(0, 1, 4, 7, 8)", 3 ,3,0.0006814002990722656,2.0751800537109375
10,5,"[(0, 3)]","(0, 1, 4, 7, 9)", 3 ,3,0.0007579326629638672,2.690976142883301
10,5,"[(0, 3)]","(0, 1, 4, 8, 9)", 3 ,3,0.0012733936309814453,2.07161021232605
10,5,"[(0, 3)]","(0, 1, 5, 6, 7)", 3 ,3,0.0010652542114257812,2.6910245418548584
10,5,"[(0, 3)]","(0, 1, 5, 6, 8)", 3 ,3,0.0008556842803955078,1.9542322158813477
10,5,"[(0, 3)]","(0, 1, 5, 6, 9)", 3 ,3,0.001146078109741211,2.7426016330718994
10,5,"[(0, 3)]","(0, 1, 5, 7, 8)", 3 ,3,0.0005230903625488281,1.8910009860992432
10,5,"[(0, 3)]","(0, 1, 5, 7, 9)", 3 ,3,0.000713348388671875,1.848503828048706
10,5,"[(0, 3)]","(0, 1, 5, 8, 9)", 3 ,3,0.0010266304016113281,1.6363978385925293
10,5,"[(0, 3)]","(0, 1, 6, 7, 8)", 3 ,3,0.0005877017974853516,1.648364543914795
10,5,"[(0, 3)]","(0, 1, 6, 7, 9)", 3 ,3,0.0007603168487548828,2.64408540725708
10,5,"[(0, 3)]","(0, 1, 6, 8, 9)", 3 ,3,0.0009214878082275391,2.2034387588500977
10,5,"[(0, 3)]","(0, 1, 7, 8, 9)", 3 ,3,0.0006346702575683594,2.3952274322509766
10,5,"[(0, 3)]","(0, 2, 3, 4, 5)", 3 ,3,0.0005974769592285156,1.5861263275146484
10,5,"[(0, 3)]","(0, 2, 3, 4, 6)", 3 ,3,0.00043010711669921875,1.4324474334716797
10,5,"[(0, 3)]","(0, 2, 3, 4, 7)", 3 ,3,0.00047898292541503906,1.3259451389312744
10,5,"[(0, 3)]","(0, 2, 3, 4, 8)", 3 ,3,0.0006833076477050781,2.278134346008301
10,5,"[(0, 3)]","(0, 2, 3, 4, 9)", 3 ,3,0.0006251335144042969,1.3294553756713867
10,5,"[(0, 3)]","(0, 2, 3, 5, 6)", 3 ,3,0.0005693435668945312,1.310304880142212
10,5,"[(0, 3)]","(0, 2, 3, 5, 7)", 3 ,3,0.00042319297790527344,1.1411147117614746
10,5,"[(0, 3)]","(0, 2, 3, 5, 8)", 3 ,3,0.00042700767517089844,1.2017772197723389
10,5,"[(0, 3)]","(0, 2, 3, 5, 9)", 3 ,3,0.0006535053253173828,1.154198408126831
10,5,"[(0, 3)]","(0, 2, 3, 6, 7)", 3 ,3,0.00046372413635253906,1.3733351230621338
10,5,"[(0, 3)]","(0, 2, 3, 6, 8)", 3 ,3,0.0007448196411132812,1.5213162899017334
10,5,"[(0, 3)]","(0, 2, 3, 6, 9)", 3 ,3,0.0005829334259033203,1.189438819885254
10,5,"[(0, 3)]","(0, 2, 3, 7, 8)", 3 ,3,0.0006794929504394531,1.4194786548614502
10,5,"[(0, 3)]","(0, 2, 3, 7, 9)", 3 ,3,0.00047516822814941406,1.2494444847106934
10,5,"[(0, 3)]","(0, 2, 3, 8, 9)", 3 ,3,0.000576019287109375,1.4392130374908447
10,5,"[(0, 3)]","(0, 2, 4, 5, 6)", 3 ,3,0.0006463527679443359,1.4403972625732422
10,5,"[(0, 3)]","(0, 2, 4, 5, 7)", 3 ,3,0.0004661083221435547,1.1677310466766357
10,5,"[(0, 3)]","(0, 2, 4, 5, 8)", 3 ,3,0.0004200935363769531,1.302823781967163
10,5,"[(0, 3)]","(0, 2, 4, 5, 9)", 3 ,3,0.001123189926147461,2.1915605068206787
10,5,"[(0, 3)]","(0, 2, 4, 6, 7)", 3 ,3,0.0007784366607666016,1.8704099655151367
10,5,"[(0, 3)]","(0, 2, 4, 6, 8)", 3 ,3,0.0009145736694335938,1.8942110538482666
10,5,"[(0, 3)]","(0, 2, 4, 6, 9)", 3 ,3,0.0008778572082519531,1.397331714630127
10,5,"[(0, 3)]","(0, 2, 4, 7, 8)", 3 ,3,0.0005834102630615234,1.1969773769378662
10,5,"[(0, 3)]","(0, 2, 4, 7, 9)", 3 ,3,0.0006206035614013672,1.6186745166778564
10,5,"[(0, 3)]","(0, 2, 4, 8, 9)", 3 ,3,0.0009114742279052734,1.8652317523956299
10,5,"[(0, 3)]","(0, 2, 5, 6, 7)", 3 ,3,0.0007648468017578125,2.0754833221435547
10,5,"[(0, 3)]","(0, 2, 5, 6, 8)", 3 ,3,0.0009999275207519531,1.8479347229003906
10,5,"[(0, 3)]","(0, 2, 5, 6, 9)", 3 ,3,0.0006837844848632812,1.6502974033355713
10,5,"[(0, 3)]","(0, 2, 5, 7, 8)", 3 ,3,0.0006792545318603516,2.002751111984253
10,5,"[(0, 3)]","(0, 2, 5, 7, 9)", 3 ,3,0.0009822845458984375,2.382272243499756
10,5,"[(0, 3)]","(0, 2, 5, 8, 9)", 3 ,3,0.000888824462890625,2.5025413036346436
10,5,"[(0, 3)]","(0, 2, 6, 7, 8)", 3 ,3,0.0010268688201904297,2.7821316719055176
10,5,"[(0, 3)]","(0, 2, 6, 7, 9)", 3 ,3,0.000978231430053711,1.8577029705047607
10,5,"[(0, 3)]","(0, 2, 6, 8, 9)", 3 ,3,0.0004968643188476562,1.0637998580932617
10,5,"[(0, 3)]","(0, 2, 7, 8, 9)", 3 ,3,0.0007309913635253906,1.3156123161315918
10,5,"[(0, 3)]","(0, 3, 4, 5, 6)", 3 ,3,0.0007197856903076172,1.3689446449279785
10,5,"[(0, 3)]","(0, 3, 4, 5, 7)", 3 ,3,0.0008516311645507812,1.3086085319519043
10,5,"[(0, 3)]","(0, 3, 4, 5, 8)", 3 ,3,0.00045943260192871094,1.2670626640319824
10,5,"[(0, 3)]","(0, 3, 4, 5, 9)", 3 ,3,0.0004317760467529297,1.3340673446655273
10,5,"[(0, 3)]","(0, 3, 4, 6, 7)", 3 ,3,0.0006339550018310547,1.3243355751037598
10,5,"[(0, 3)]","(0, 3, 4, 6, 8)", 3 ,3,0.0005075931549072266,1.147221326828003
10,5,"[(0, 3)]","(0, 3, 4, 6, 9)", 3 ,3,0.0004799365997314453,1.4416043758392334
10,5,"[(0, 3)]","(0, 3, 4, 7, 8)", 3 ,3,0.0006356239318847656,1.6571629047393799
10,5,"[(0, 3)]","(0, 3, 4, 7, 9)", 3 ,3,0.0006780624389648438,1.1758677959442139
10,5,"[(0, 3)]","(0, 3, 4, 8, 9)", 3 ,3,0.0006718635559082031,1.4200026988983154
10,5,"[(0, 3)]","(0, 3, 5, 6, 7)", 3 ,3,0.0007016658782958984,2.1383464336395264
10,5,"[(0, 3)]","(0, 3, 5, 6, 8)", 3 ,3,0.0011949539184570312,1.9773297309875488
10,5,"[(0, 3)]","(0, 3, 5, 6, 9)", 3 ,3,0.0006456375122070312,1.8048064708709717
10,5,"[(0, 3)]","(0, 3, 5, 7, 8)", 3 ,3,0.0009918212890625,1.8284013271331787
10,5,"[(0, 3)]","(0, 3, 5, 7, 9)", 3 ,3,0.0006077289581298828,1.7924089431762695
10,5,"[(0, 3)]","(0, 3, 5, 8, 9)", 3 ,3,0.0006582736968994141,1.7604851722717285
10,5,"[(0, 3)]","(0, 3, 6, 7, 8)", 3 ,3,0.0006451606750488281,2.131793737411499
10,5,"[(0, 3)]","(0, 3, 6, 7, 9)", 3 ,3,0.0006327629089355469,1.3445372581481934
10,5,"[(0, 3)]","(0, 3, 6, 8, 9)", 3 ,3,0.0008282661437988281,1.173194169998169
10,5,"[(0, 3)]","(0, 3, 7, 8, 9)", 3 ,3,0.0005922317504882812,1.4695703983306885
10,5,"[(0, 3)]","(0, 4, 5, 6, 7)", 3 ,3,0.0006382465362548828,1.5630877017974854
10,5,"[(0, 3)]","(0, 4, 5, 6, 8)", 3 ,3,0.0005159378051757812,1.4974918365478516
10,5,"[(0, 3)]","(0, 4, 5, 6, 9)", 3 ,3,0.000713348388671875,1.3872668743133545
10,5,"[(0, 3)]","(0, 4, 5, 7, 8)", 3 ,3,0.000598907470703125,1.9391841888427734
10,5,"[(0, 3)]","(0, 4, 5, 7, 9)", 3 ,3,0.0007262229919433594,1.7059087753295898
10,5,"[(0, 3)]","(0, 4, 5, 8, 9)", 3 ,3,0.0006632804870605469,2.157363176345825
10,5,"[(0, 3)]","(0, 4, 6, 7, 8)", 3 ,3,0.0008714199066162109,2.135591745376587
10,5,"[(0, 3)]","(0, 4, 6, 7, 9)", 3 ,3,0.0006749629974365234,1.8078322410583496
10,5,"[(0, 3)]","(0, 4, 6, 8, 9)", 3 ,3,0.0005888938903808594,2.001316785812378
10,5,"[(0, 3)]","(0, 4, 7, 8, 9)", 3 ,3,0.0009021759033203125,2.431043863296509
10,5,"[(0, 3)]","(0, 5, 6, 7, 8)", 3 ,3,0.0007460117340087891,2.250591516494751
10,5,"[(0, 3)]","(0, 5, 6, 7, 9)", 3 ,3,0.0007274150848388672,2.260432004928589
10,5,"[(0, 3)]","(0, 5, 6, 8, 9)", 3 ,3,0.0006611347198486328,2.279897928237915
10,5,"[(0, 3)]","(0, 5, 7, 8, 9)", 3 ,3,0.0009987354278564453,2.2169601917266846
10,5,"[(0, 3)]","(0, 6, 7, 8, 9)", 3 ,3,0.0008554458618164062,2.2543768882751465
10,5,"[(0, 3)]","(1, 2, 3, 4, 5)", 4 ,4,0.0006585121154785156,2.228209972381592
10,5,"[(0, 3)]","(1, 2, 3, 4, 6)", 4 ,4,0.0006604194641113281,2.2691850662231445
10,5,"[(0, 3)]","(1, 2, 3, 4, 7)", 4 ,4,0.0006215572357177734,2.055332899093628
10,5,"[(0, 3)]","(1, 2, 3, 4, 8)", 4 ,4,0.0005023479461669922,1.3007209300994873
10,5,"[(0, 3)]","(1, 2, 3, 4, 9)", 4 ,4,0.00046062469482421875,1.4469804763793945
10,5,"[(0, 3)]","(1, 2, 3, 5, 6)", 4 ,4,0.0010328292846679688,2.2834949493408203
10,5,"[(0, 3)]","(1, 2, 3, 5, 7)", 4 ,4,0.0007145404815673828,2.164398193359375
10,5,"[(0, 3)]","(1, 2, 3, 5, 8)", 4 ,4,0.0006847381591796875,2.1392250061035156
10,5,"[(0, 3)]","(1, 2, 3, 5, 9)", 4 ,4,0.0007104873657226562,2.0731613636016846
10,5,"[(0, 3)]","(1, 2, 3, 6, 7)", 4 ,4,0.0006918907165527344,2.1265640258789062
10,5,"[(0, 3)]","(1, 2, 3, 6, 8)", 4 ,4,0.0007560253143310547,2.3873724937438965
10,5,"[(0, 3)]","(1, 2, 3, 6, 9)", 4 ,4,0.0009062290191650391,1.615743637084961
10,5,"[(0, 3)]","(1, 2, 3, 7, 8)", 4 ,4,0.0007572174072265625,1.5138053894042969
10,5,"[(0, 3)]","(1, 2, 3, 7, 9)", 4 ,4,0.0004038810729980469,1.4687509536743164
10,5,"[(0, 3)]","(1, 2, 3, 8, 9)", 4 ,4,0.0007193088531494141,1.4677488803863525
10,5,"[(0, 3)]","(1, 2, 4, 5, 6)", 4 ,4,0.0009143352508544922,1.524271011352539
10,5,"[(0, 3)]","(1, 2, 4, 5, 7)", 4 ,4,0.0005869865417480469,1.3995463848114014
10,5,"[(0, 3)]","(1, 2, 4, 5, 8)", 4 ,4,0.0006268024444580078,1.8746378421783447
10,5,"[(0, 3)]","(1, 2, 4, 5, 9)", 4 ,4,0.0007636547088623047,2.5858452320098877
10,5,"[(0, 3)]","(1, 2, 4, 6, 7)", 4 ,4,0.0009851455688476562,2.0629098415374756
10,5,"[(0, 3)]","(1, 2, 4, 6, 8)", 4 ,4,0.0009984970092773438,1.4090116024017334
10,5,"[(0, 3)]","(1, 2, 4, 6, 9)", 4 ,4,0.0007433891296386719,1.9115099906921387
10,5,"[(0, 3)]","(1, 2, 4, 7, 8)", 4 ,4,0.0007174015045166016,1.2687160968780518
10,5,"[(0, 3)]","(1, 2, 4, 7, 9)", 4 ,4,0.0007946491241455078,1.2151362895965576
10,5,"[(0, 3)]","(1, 2, 4, 8, 9)", 4 ,4,0.0006682872772216797,1.4217569828033447
10,5,"[(0, 3)]","(1, 2, 5, 6, 7)", 4 ,4,0.0007178783416748047,1.6113471984863281
10,5,"[(0, 3)]","(1, 2, 5, 6, 8)", 4 ,4,0.0004792213439941406,1.3220641613006592
10,5,"[(0, 3)]","(1, 2, 5, 6, 9)", 4 ,4,0.0005414485931396484,1.5031037330627441
10,5,"[(0, 3)]","(1, 2, 5, 7, 8)", 4 ,4,0.0005829334259033203,1.2488534450531006
